epoch,loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse
0,187.6185302734375,9.653472900390625,-26.394662857055664,13.685996055603027,137.72930908203125,8.486318588256836,-11.749287605285645,11.723579406738281
1,103.6969223022461,7.812493801116943,-19.088043212890625,10.169440269470215,286.033447265625,14.392714500427246,-40.16542434692383,16.904510498046875
2,96.99590301513672,7.573125839233398,-17.090801239013672,9.835382461547852,429.2366943359375,18.39463996887207,-69.41377258300781,20.712020874023438
3,86.27583312988281,7.137205600738525,-18.2210750579834,9.275764465332031,614.0830688476562,22.879581451416016,-107.57878875732422,24.776229858398438
4,81.42855072021484,6.887649059295654,-18.622722625732422,9.012231826782227,950.458740234375,29.262834548950195,-184.3489990234375,30.826337814331055
5,71.2900390625,6.506141662597656,-23.502805709838867,8.43242359161377,631.635986328125,22.46242904663086,-108.61459350585938,25.12887191772461
6,64.48067474365234,6.164893627166748,-15.484577178955078,8.0194673538208,1343.3734130859375,34.971431732177734,-264.5691833496094,36.64979553222656
7,61.38178253173828,6.03831148147583,-15.722952842712402,7.824320316314697,120.54966735839844,8.958658218383789,-26.250627517700195,10.972187995910645
8,58.659263610839844,5.897071361541748,-16.351486206054688,7.648434162139893,567.6720581054688,21.962383270263672,-107.3580322265625,23.8225154876709
9,52.41420364379883,5.56910514831543,-13.008121490478516,7.228783130645752,864.9448852539062,27.585660934448242,-162.07412719726562,29.407236099243164
10,46.573001861572266,5.257364749908447,-12.479167938232422,6.812792778015137,1115.2716064453125,31.902761459350586,-217.1916046142578,33.39332580566406
11,44.12267303466797,5.099897384643555,-11.981500625610352,6.630600452423096,2126.6220703125,44.938514709472656,-448.5367431640625,46.11360168457031
12,40.79302978515625,4.9398193359375,-12.153703689575195,6.374619007110596,945.4423828125,29.06963539123535,-176.9022216796875,30.745492935180664
13,41.547752380371094,4.948091506958008,-12.214221954345703,6.433557987213135,452.9853820800781,19.023893356323242,-80.16416931152344,21.279760360717773
14,39.31781768798828,4.827052593231201,-11.676095008850098,6.257848262786865,278.0903625488281,14.343807220458984,-50.465450286865234,16.671329498291016
15,38.69687271118164,4.830838680267334,-13.564532279968262,6.207987308502197,595.7479858398438,22.61321258544922,-111.13692474365234,24.404714584350586
16,36.778560638427734,4.714297771453857,-11.640570640563965,6.051455974578857,2018.2615966796875,43.82061004638672,-424.95123291015625,44.92329406738281
17,35.576351165771484,4.650848865509033,-11.556211471557617,5.951223373413086,2295.7138671875,46.824527740478516,-491.3094482421875,47.91194534301758
18,36.341346740722656,4.664195537567139,-15.551716804504395,6.0151214599609375,2856.901123046875,52.427406311035156,-619.6126708984375,53.44850540161133
19,34.593345642089844,4.587984085083008,-11.60311222076416,5.86798620223999,920.3721923828125,28.773237228393555,-175.98826599121094,30.334997177124023
20,31.788604736328125,4.374419212341309,-12.702330589294434,5.623889923095703,1213.0125732421875,33.467193603515625,-241.77297973632812,34.826019287109375
21,31.721940994262695,4.349102973937988,-11.57854175567627,5.617921352386475,524.51171875,21.000064849853516,-91.60921478271484,22.898700714111328
22,30.54891586303711,4.27961540222168,-11.069660186767578,5.512485504150391,1220.4183349609375,33.590110778808594,-241.48150634765625,34.93218231201172
23,30.767236709594727,4.305793762207031,-11.229372024536133,5.532205104827881,1771.811279296875,40.90021896362305,-365.9260559082031,42.09097671508789
24,30.395395278930664,4.276147365570068,-11.858823776245117,5.498453140258789,699.894775390625,24.721712112426758,-129.12071228027344,26.452451705932617
25,28.70269775390625,4.1447954177856445,-14.030510902404785,5.3422417640686035,759.8906860351562,26.06965446472168,-145.81170654296875,27.563156127929688
26,29.74319076538086,4.253153324127197,-10.866759300231934,5.438718318939209,1335.0234375,35.34507369995117,-268.21917724609375,36.53572082519531
27,29.434797286987305,4.180215358734131,-14.717337608337402,5.410256385803223,816.4707641601562,27.05742835998535,-155.26873779296875,28.571075439453125
