epoch,loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse
0,790.5845947265625,22.334436416625977,-179.85009765625,28.11733627319336,164.87571716308594,10.752668380737305,-20.26776123046875,12.840394020080566
1,344.7705078125,14.794814109802246,-57.65091323852539,18.567996978759766,172.71676635742188,11.22247314453125,-24.03019905090332,13.14217472076416
2,299.7730712890625,13.696146965026855,-55.75322723388672,17.313955307006836,216.98330688476562,13.199527740478516,-42.024147033691406,14.730353355407715
3,253.20521545410156,12.456188201904297,-44.45469665527344,15.912423133850098,244.35464477539062,14.1426420211792,-51.301170349121094,15.631847381591797
4,227.1139373779297,11.703510284423828,-30.84501075744629,15.070300102233887,279.05828857421875,15.232412338256836,-62.98120880126953,16.70503807067871
5,202.22366333007812,10.957141876220703,-21.246685028076172,14.220536231994629,289.1932373046875,15.539908409118652,-66.30742645263672,17.00568199157715
6,190.00294494628906,10.565736770629883,-23.143461227416992,13.78415584564209,258.37701416015625,14.592860221862793,-56.08021926879883,16.07411003112793
7,178.31964111328125,10.201699256896973,-17.62325668334961,13.3536376953125,269.5873107910156,14.941385269165039,-59.84137725830078,16.419113159179688
8,170.84591674804688,9.928263664245605,-18.297199249267578,13.07080364227295,306.1578674316406,16.036211013793945,-71.8070068359375,17.49736785888672
9,165.39453125,9.758574485778809,-15.362666130065918,12.860580444335938,310.8601989746094,16.170059204101562,-73.31794738769531,17.631227493286133
10,164.0625457763672,9.65005111694336,-14.297096252441406,12.808690071105957,307.33795166015625,16.069950103759766,-72.18672943115234,17.531057357788086
11,161.4585418701172,9.579568862915039,-12.584226608276367,12.706633567810059,304.52740478515625,15.98965072631836,-71.28192138671875,17.450714111328125
12,160.12677001953125,9.513416290283203,-12.196490287780762,12.654120445251465,297.73638916015625,15.793136596679688,-69.0870132446289,17.25503921508789
13,158.41859436035156,9.462775230407715,-13.569684028625488,12.586444854736328,290.9020080566406,15.590991973876953,-66.86514282226562,17.055849075317383
14,158.3183135986328,9.453279495239258,-13.734503746032715,12.582460403442383,291.5369873046875,15.609890937805176,-67.07186889648438,17.074453353881836
15,157.4696807861328,9.42911148071289,-10.900747299194336,12.54869270324707,284.7013854980469,15.404741287231445,-64.83734130859375,16.873096466064453
16,158.0764617919922,9.443229675292969,-11.144818305969238,12.572846412658691,281.6685791015625,15.312422752380371,-63.84104919433594,16.782983779907227
17,156.07913208007812,9.353192329406738,-10.174092292785645,12.493163108825684,282.62353515625,15.34154987335205,-64.15503692626953,16.811410903930664
18,156.9919891357422,9.391983032226562,-14.030750274658203,12.529644012451172,292.12249755859375,15.627323150634766,-67.2629165649414,17.091590881347656
19,156.1618194580078,9.368597984313965,-11.485816955566406,12.496472358703613,284.46893310546875,15.397668838500977,-64.76083374023438,16.866207122802734
20,155.76795959472656,9.358515739440918,-12.532000541687012,12.480703353881836,270.8097839355469,14.979093551635742,-60.24848937988281,16.456298828125
