epoch,loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse
0,217.1735382080078,10.737162590026855,-19.818294525146484,14.691646575927734,134.92559814453125,9.872239112854004,-22.91326332092285,11.562459945678711
1,120.38896942138672,8.375809669494629,-19.255382537841797,10.917956352233887,74.27429962158203,6.624161243438721,-17.4830322265625,8.552809715270996
2,98.5888671875,7.631898880004883,-18.92144203186035,9.876420974731445,57.809993743896484,5.523619651794434,-11.342455863952637,7.540157318115234
3,94.75677490234375,7.450948238372803,-23.4385986328125,9.690424919128418,91.77904510498047,7.564071178436279,-30.76520347595215,9.540854454040527
4,87.99161529541016,7.1891255378723145,-16.615747451782227,9.345255851745605,58.37213134765625,5.66092586517334,-12.247762680053711,7.602655410766602
5,82.94074249267578,6.990242958068848,-16.678953170776367,9.079153060913086,54.91486358642578,5.471929550170898,-16.33402442932129,7.379660129547119
6,79.6729965209961,6.909913539886475,-16.321746826171875,8.902612686157227,53.771728515625,5.52666711807251,-16.001602172851562,7.306359767913818
7,76.91059112548828,6.741800308227539,-17.99243927001953,8.748489379882812,52.95962142944336,5.519498348236084,-15.909912109375,7.252843379974365
8,74.9308090209961,6.6653571128845215,-17.6810302734375,8.635602951049805,49.45347213745117,5.099359512329102,-10.386602401733398,7.006807327270508
9,70.50712585449219,6.44998025894165,-14.689101219177246,8.376694679260254,54.705142974853516,5.602753639221191,-14.996627807617188,7.373506546020508
10,60.751644134521484,5.980660438537598,-15.555460929870605,7.7735371589660645,46.414459228515625,5.061102867126465,-12.834580421447754,6.789831638336182
11,56.543941497802734,5.768248081207275,-14.283455848693848,7.499317646026611,50.284423828125,5.158819198608398,-15.619364738464355,7.0702290534973145
12,54.46815490722656,5.65872859954834,-13.086665153503418,7.360509395599365,46.823150634765625,5.108055114746094,-17.278026580810547,6.821736812591553
13,53.39240264892578,5.64948034286499,-13.038297653198242,7.287520408630371,47.84409713745117,5.1515703201293945,-19.012935638427734,6.896388053894043
14,49.845176696777344,5.450462818145752,-13.962035179138184,7.040196418762207,48.040550231933594,5.159034729003906,-15.716231346130371,6.911125659942627
15,47.755435943603516,5.294977188110352,-15.988489151000977,6.890676021575928,47.49946594238281,5.125828742980957,-17.026655197143555,6.872185707092285
16,45.898231506347656,5.200045108795166,-11.290313720703125,6.754705429077148,47.098106384277344,5.13955545425415,-20.333255767822266,6.843053340911865
17,44.76453399658203,5.120703220367432,-12.482415199279785,6.670487880706787,47.588253021240234,5.094671249389648,-19.616840362548828,6.878664493560791
18,44.03724670410156,5.091289520263672,-11.798301696777344,6.615503311157227,48.908531188964844,5.194551467895508,-15.025775909423828,6.973982334136963
19,40.30391311645508,4.911771297454834,-13.288731575012207,6.327290058135986,50.74400329589844,5.464996337890625,-20.448097229003906,7.104714393615723
20,35.10359191894531,4.581202983856201,-13.19961166381836,5.902427673339844,51.25755310058594,5.3372087478637695,-22.258319854736328,7.141034126281738
21,32.754310607910156,4.420180320739746,-12.24107837677002,5.700243949890137,53.11274719238281,5.588510990142822,-27.063152313232422,7.270003318786621
22,31.561141967773438,4.35886287689209,-11.231996536254883,5.594518661499023,51.36692810058594,5.334446430206299,-26.063810348510742,7.1486592292785645
23,30.635408401489258,4.274124622344971,-11.485733032226562,5.511353969573975,49.08770751953125,5.251646041870117,-25.256288528442383,6.987785816192627
24,29.139528274536133,4.1652326583862305,-10.511625289916992,5.374197006225586,49.35649871826172,5.303339958190918,-23.983463287353516,7.00713586807251
25,28.745790481567383,4.165345668792725,-11.074872016906738,5.337626934051514,50.677669525146484,5.35041618347168,-22.202590942382812,7.100931167602539
26,26.953845977783203,4.039635181427002,-11.289091110229492,5.167202472686768,48.96527862548828,5.249226093292236,-22.377355575561523,6.979457855224609
27,27.120281219482422,4.024023056030273,-11.023534774780273,5.183425426483154,49.89057159423828,5.278106212615967,-22.238725662231445,7.0454816818237305
28,26.380918502807617,3.987807273864746,-10.336063385009766,5.1117472648620605,50.31324005126953,5.351235866546631,-23.35884666442871,7.075518608093262
29,26.25236701965332,3.9736990928649902,-11.47585391998291,5.099287033081055,50.42042922973633,5.299665927886963,-24.040494918823242,7.083202362060547
30,23.413068771362305,3.776063919067383,-10.56279182434082,4.813022613525391,51.4002571105957,5.341742515563965,-24.73007583618164,7.152129650115967
