epoch,loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse
0,193.53860473632812,9.8407621383667,-30.831661224365234,13.91181468963623,113.15205383300781,7.944292068481445,-21.818601608276367,10.63729476928711
1,93.3548583984375,7.261600017547607,-15.483687400817871,9.662031173706055,130.58360290527344,8.899067878723145,-15.474863052368164,11.42731761932373
2,77.47003936767578,6.5367937088012695,-13.323139190673828,8.801706314086914,58.90575408935547,5.609416961669922,-9.836323738098145,7.675008296966553
3,65.63603973388672,6.018829345703125,-12.983163833618164,8.101607322692871,68.93502044677734,6.31151008605957,-15.995881080627441,8.302711486816406
4,61.54721450805664,5.848693370819092,-13.27967643737793,7.845203399658203,63.11849594116211,5.895313739776611,-18.42751693725586,7.9447150230407715
5,54.28254699707031,5.538187026977539,-13.333826065063477,7.367669105529785,52.27911376953125,5.2890472412109375,-10.89315128326416,7.230429649353027
6,49.82865524291992,5.275655269622803,-10.431795120239258,7.05894136428833,49.648921966552734,5.280114650726318,-15.855170249938965,7.046198844909668
7,47.23870086669922,5.149582386016846,-11.956097602844238,6.87304162979126,50.002342224121094,5.335093975067139,-16.212488174438477,7.07123327255249
8,43.72184371948242,5.007406234741211,-11.501301765441895,6.612249374389648,56.2323112487793,5.690953731536865,-14.362136840820312,7.4988203048706055
9,40.552223205566406,4.859346389770508,-9.976081848144531,6.368062496185303,45.25058364868164,5.000207901000977,-10.566277503967285,6.726855278015137
10,30.905223846435547,4.261847972869873,-10.070992469787598,5.55924654006958,47.75185012817383,5.084601879119873,-14.997509002685547,6.910271167755127
11,26.742040634155273,4.004854202270508,-15.939969062805176,5.171270847320557,45.6027717590332,4.975093841552734,-16.877635955810547,6.752982139587402
12,23.604230880737305,3.764357089996338,-9.020106315612793,4.8584184646606445,48.02286911010742,5.009670257568359,-15.277667999267578,6.929853439331055
13,22.172624588012695,3.64389705657959,-8.951858520507812,4.708781719207764,47.60514831542969,5.23810338973999,-17.597841262817383,6.899648189544678
14,19.994197845458984,3.46748948097229,-8.921871185302734,4.471487522125244,44.465911865234375,4.964508533477783,-15.57476806640625,6.668276786804199
15,18.42017936706543,3.3310201168060303,-9.196671485900879,4.291873455047607,45.46274948120117,4.9608378410339355,-13.775786399841309,6.742607116699219
16,16.931987762451172,3.241231679916382,-9.210087776184082,4.11484956741333,46.400962829589844,5.096501350402832,-16.546550750732422,6.811825275421143
17,15.989376068115234,3.1467223167419434,-8.788379669189453,3.998671770095825,46.171600341796875,5.030772686004639,-14.367569923400879,6.794968605041504
18,15.351801872253418,3.075622320175171,-9.012677192687988,3.918137550354004,45.04302978515625,4.941997051239014,-13.634195327758789,6.711410045623779
19,13.70644760131836,2.9290473461151123,-9.429256439208984,3.7022218704223633,49.06721878051758,5.334361553192139,-14.872096061706543,7.0047993659973145
20,11.023643493652344,2.604280710220337,-9.162278175354004,3.3201870918273926,44.6785888671875,5.041158199310303,-14.90052604675293,6.684204578399658
21,9.520086288452148,2.4258058071136475,-8.464807510375977,3.085463762283325,46.43777847290039,5.078822135925293,-13.061779975891113,6.8145270347595215
