epoch,loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse
0,153.68101501464844,9.3218412399292,-23.839807510375977,12.315632820129395,173.76312255859375,11.742390632629395,-48.99676513671875,13.11126708984375
1,103.75228881835938,7.89072322845459,-20.36628532409668,10.103334426879883,85.30272674560547,6.311001300811768,-7.619539260864258,9.154735565185547
2,92.8623275756836,7.475912570953369,-21.360830307006836,9.567558288574219,81.84968566894531,6.382595539093018,-6.901143550872803,8.982625961303711
3,84.05711364746094,7.1252970695495605,-16.998029708862305,9.112190246582031,72.09058380126953,6.792571544647217,-16.48172950744629,8.437317848205566
4,79.36776733398438,6.927933692932129,-20.025888442993164,8.862531661987305,176.7919921875,11.899959564208984,-52.191898345947266,13.26805305480957
5,73.8944091796875,6.669438362121582,-17.386707305908203,8.555219650268555,57.57533645629883,5.781177043914795,-17.573654174804688,7.544467926025391
6,66.13369750976562,6.344997882843018,-16.54191017150879,8.093563079833984,69.92943572998047,6.59713077545166,-13.816950798034668,8.325851440429688
7,62.86362838745117,6.1778130531311035,-14.855371475219727,7.890957832336426,67.20487976074219,6.437461853027344,-18.641613006591797,8.161611557006836
8,57.678531646728516,5.876613140106201,-14.332791328430176,7.555218696594238,94.17024230957031,8.176870346069336,-24.351322174072266,9.673296928405762
9,53.75952911376953,5.698646545410156,-15.299829483032227,7.2904744148254395,105.77882385253906,8.684282302856445,-27.469074249267578,10.2549409866333
10,42.858299255371094,5.07154655456543,-14.579113006591797,6.5010223388671875,90.86263275146484,6.613896369934082,-7.179274082183838,9.501788139343262
11,38.39584732055664,4.805599689483643,-13.202977180480957,6.149588108062744,68.79086303710938,5.898355484008789,-8.482815742492676,8.25964069366455
12,35.4570198059082,4.589442253112793,-12.307089805603027,5.907708644866943,63.68181610107422,6.123704433441162,-20.8980655670166,7.945774555206299
13,34.2204704284668,4.552708625793457,-18.88957977294922,5.80314302444458,69.36800384521484,6.687471866607666,-18.636436462402344,8.295625686645508
14,31.416826248168945,4.3475775718688965,-12.597566604614258,5.555565357208252,79.28820037841797,6.27961540222168,-8.24509334564209,8.873696327209473
15,30.128171920776367,4.289388179779053,-13.00399398803711,5.438772678375244,74.84262084960938,6.937831878662109,-24.396013259887695,8.619375228881836
16,28.66303825378418,4.182576656341553,-12.556565284729004,5.301316738128662,76.10072326660156,6.981276035308838,-22.695632934570312,8.691817283630371
17,27.39072036743164,4.100270748138428,-12.634132385253906,5.180314064025879,65.50013732910156,6.340836048126221,-15.345433235168457,8.059340476989746
18,26.082687377929688,3.9958038330078125,-13.246274948120117,5.053671360015869,107.46533203125,8.570196151733398,-34.231658935546875,10.340450286865234
19,25.931808471679688,3.9572951793670654,-12.879631996154785,5.038066864013672,72.01172637939453,6.754334449768066,-19.52014923095703,8.453692436218262
20,22.166046142578125,3.6778006553649902,-11.045546531677246,4.650386810302734,87.02274322509766,7.676337242126465,-29.574451446533203,9.299966812133789
21,21.537878036499023,3.594815254211426,-10.965054512023926,4.583498001098633,60.60261154174805,6.002012729644775,-14.778247833251953,7.750929832458496
22,20.990886688232422,3.5655806064605713,-11.093485832214355,4.523909568786621,70.5481948852539,6.677501678466797,-19.78197479248047,8.36806583404541
23,20.349760055541992,3.5167315006256104,-10.589335441589355,4.453006267547607,62.755149841308594,6.006621360778809,-13.182744979858398,7.88908576965332
24,19.843706130981445,3.4512553215026855,-11.165043830871582,4.396267890930176,62.42831039428711,6.0615739822387695,-15.017187118530273,7.8681817054748535
25,19.641693115234375,3.42928147315979,-12.066134452819824,4.373198509216309,66.76708984375,6.435007095336914,-18.115497589111328,8.13956356048584
