epoch,loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse
0,485221.375,167.76873779296875,-95757.96875,696.5634155273438,195.10726928710938,11.043415069580078,-28.52664566040039,13.232664108276367
1,226.28347778320312,10.981534957885742,-33.82035446166992,14.406529426574707,151.3777313232422,9.365499496459961,-26.277679443359375,11.560436248779297
2,193.06637573242188,10.019407272338867,-30.713659286499023,13.269644737243652,166.33547973632812,10.272541999816895,-30.0595703125,12.256044387817383
3,173.67152404785156,9.573978424072266,-29.297834396362305,12.516108512878418,165.77430725097656,10.372808456420898,-29.832244873046875,12.228782653808594
4,214.0445098876953,10.162346839904785,-43.675575256347656,13.988749504089355,114.6552963256836,7.443419456481934,-24.294157028198242,9.732779502868652
5,165.5178680419922,8.957328796386719,-33.09855270385742,11.975375175476074,134.22311401367188,8.601648330688477,-26.478973388671875,10.508758544921875
6,207.27056884765625,9.512713432312012,-34.030357360839844,13.540136337280273,155.03370666503906,8.24416732788086,-22.73748207092285,11.39507007598877
7,148.04701232910156,8.328413009643555,-27.08165740966797,11.05945110321045,132.9629364013672,8.138051986694336,-23.5234375,10.365068435668945
8,150.84600830078125,8.168136596679688,-31.905426025390625,11.130080223083496,204.98416137695312,9.464461326599121,-23.538923263549805,13.11766242980957
9,138.1588592529297,7.717893123626709,-28.306446075439453,10.307161331176758,134.89956665039062,7.879913330078125,-22.65225601196289,10.099576950073242
10,89.08256530761719,5.627827167510986,-26.985538482666016,7.562860012054443,144.85104370117188,8.782012939453125,-26.472576141357422,10.671716690063477
11,85.86445617675781,5.519282341003418,-27.225757598876953,7.498233795166016,141.15652465820312,8.629094123840332,-25.949359893798828,10.619693756103516
12,86.02674102783203,5.051366806030273,-29.01727294921875,7.650047779083252,150.95840454101562,9.367414474487305,-26.486825942993164,11.101839065551758
13,73.50721740722656,4.850682735443115,-28.278200149536133,6.78985595703125,143.4174041748047,8.913263320922852,-27.36392593383789,10.768685340881348
14,348.2102355957031,9.005170822143555,-60.2440185546875,17.832612991333008,170.77415466308594,8.607028007507324,-19.56769371032715,11.279680252075195
15,211.59986877441406,9.965435028076172,-26.08199119567871,13.066362380981445,145.00115966796875,7.579803466796875,-18.9820613861084,10.332858085632324
16,189.70156860351562,9.136199951171875,-27.34864616394043,12.369295120239258,287.98724365234375,14.198057174682617,-41.8181266784668,15.902889251708984
17,136.36618041992188,7.877370357513428,-27.907297134399414,10.173707962036133,113.20159912109375,6.735610008239746,-23.920846939086914,9.08582592010498
18,94.437744140625,6.2484283447265625,-28.295448303222656,8.050877571105957,104.74479675292969,6.84545373916626,-24.970088958740234,8.7498197555542
19,68.90422821044922,5.056071758270264,-28.976476669311523,6.481649398803711,114.83709716796875,7.759623050689697,-27.005626678466797,9.468772888183594
20,48.6436767578125,3.762761116027832,-30.190317153930664,4.92619514465332,94.67459106445312,6.5426506996154785,-25.189151763916016,8.446054458618164
21,40.10385513305664,3.2060365676879883,-30.536775588989258,4.212679386138916,116.9014663696289,8.031086921691895,-28.898422241210938,9.775473594665527
22,34.25826644897461,2.8405003547668457,-30.764951705932617,3.727309226989746,90.73149871826172,6.531599521636963,-24.6707763671875,8.445878982543945
23,31.47463607788086,2.7155182361602783,-30.986913681030273,3.5971908569335938,96.43025207519531,7.022364139556885,-25.865840911865234,8.867012977600098
24,28.294357299804688,2.5656120777130127,-30.90904426574707,3.3832457065582275,89.86209869384766,6.725700378417969,-25.08401107788086,8.584285736083984
25,27.330778121948242,2.5681188106536865,-31.16014862060547,3.469550371170044,89.49111938476562,6.838652610778809,-25.196826934814453,8.665916442871094
26,25.478750228881836,2.6151440143585205,-31.16033172607422,3.463076114654541,83.61504364013672,6.380009651184082,-23.354610443115234,8.424386978149414
27,22.199689865112305,2.4043972492218018,-30.881126403808594,3.196038246154785,89.34526062011719,7.0134687423706055,-26.49184226989746,8.833642959594727
28,24.376630783081055,2.5896425247192383,-31.173809051513672,3.674680471420288,81.59797668457031,6.479062557220459,-24.877521514892578,8.429070472717285
29,31.965763092041016,2.9165995121002197,-32.59719467163086,4.657293796539307,128.6226348876953,9.240991592407227,-27.59113121032715,10.882225036621094
30,19.644939422607422,2.299154758453369,-30.515451431274414,3.145829677581787,79.78522491455078,6.398025989532471,-23.49755859375,8.392500877380371
31,16.711938858032227,1.9672824144363403,-31.02229118347168,2.7818360328674316,88.07630157470703,7.136696815490723,-25.47631072998047,8.911416053771973
32,15.221574783325195,1.8861427307128906,-31.04350471496582,2.633779764175415,84.37162017822266,6.94320821762085,-25.15310287475586,8.743754386901855
33,14.678934097290039,1.916218638420105,-30.981735229492188,2.662552833557129,80.0056381225586,6.674116611480713,-24.643287658691406,8.528428077697754
34,14.157358169555664,1.8616222143173218,-31.068117141723633,2.6492528915405273,81.36006927490234,6.796744346618652,-24.56169319152832,8.627852439880371
35,14.274694442749023,1.9190866947174072,-31.100614547729492,2.770904064178467,87.22437286376953,7.210391044616699,-25.436399459838867,8.979860305786133
36,16.569528579711914,2.043144941329956,-30.855918884277344,3.1889545917510986,82.24713134765625,6.87650203704834,-25.065277099609375,8.711520195007324
37,13.014369010925293,1.849638819694519,-31.013538360595703,2.601271867752075,84.54896545410156,7.054009437561035,-25.778301239013672,8.866446495056152
38,12.770506858825684,1.819353699684143,-31.082340240478516,2.6479573249816895,92.11280059814453,7.5758376121521,-27.04183578491211,9.308361053466797
39,11.535136222839355,1.7810345888137817,-31.093807220458984,2.511911392211914,80.00973510742188,6.81487512588501,-24.655176162719727,8.662947654724121
40,10.477426528930664,1.6367424726486206,-31.073942184448242,2.375845193862915,79.51756286621094,6.8144378662109375,-24.010765075683594,8.648507118225098
41,9.51141357421875,1.5444073677062988,-31.15665054321289,2.2278127670288086,80.16098022460938,6.866926670074463,-24.394763946533203,8.704421997070312
42,9.416322708129883,1.5283318758010864,-31.077892303466797,2.2654542922973633,82.08219909667969,7.024411201477051,-24.637168884277344,8.82435417175293
43,8.606111526489258,1.4855533838272095,-31.11188507080078,2.1204569339752197,88.28057098388672,7.436901092529297,-26.166860580444336,9.174495697021484
