loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse,learning_rate
216.64199829101562,11.270682334899902,-13350.19140625,14.71876335144043,149.38644409179688,8.442754745483398,-46781.765625,12.22237491607666,9.999999747378752e-05
158.310302734375,9.581141471862793,-12974.17578125,12.582141876220703,132.74737548828125,8.447165489196777,-53940.73828125,11.521604537963867,9.999999747378752e-05
142.71139526367188,9.10350513458252,-3990.99951171875,11.946187019348145,105.8414077758789,7.592565536499023,-57009.0859375,10.287924766540527,9.999999747378752e-05
114.00118255615234,8.211626052856445,-13789.3486328125,10.677133560180664,73.5167007446289,6.463456153869629,-50565.69921875,8.574188232421875,9.999999747378752e-05
94.82666778564453,7.488653182983398,-5423.98828125,9.737898826599121,72.9730224609375,6.874053001403809,-53932.07421875,8.542425155639648,9.999999747378752e-05
82.70280456542969,6.950936794281006,-18962.15234375,9.094108581542969,67.23200225830078,6.547365665435791,-55226.4296875,8.199512481689453,9.999999747378752e-05
76.47555541992188,6.761305809020996,-1940.2640380859375,8.745030403137207,56.561912536621094,5.555884838104248,-41037.98828125,7.52076530456543,9.999999747378752e-05
71.82488250732422,6.517183303833008,-27659.1484375,8.474956512451172,91.23151397705078,7.845100402832031,-295580.96875,9.551518440246582,9.999999747378752e-05
67.3882827758789,6.321179389953613,-649267.8125,8.209036827087402,51.91123580932617,5.494861125946045,-6724.2041015625,7.204945087432861,9.999999747378752e-05
65.80897521972656,6.25354528427124,-1461.4888916015625,8.112273216247559,51.998291015625,5.332039833068848,-41093.25390625,7.210984230041504,9.999999747378752e-05
55.76301574707031,5.752258777618408,-2113.451171875,7.467463970184326,53.96480178833008,5.555257320404053,-50862.3984375,7.346074104309082,4.999999873689376e-05
53.39552688598633,5.622897148132324,-29726.462890625,7.307224273681641,46.173797607421875,5.0002593994140625,-26968.58984375,6.795130252838135,4.999999873689376e-05
50.14818572998047,5.445328235626221,-5175.439453125,7.081538200378418,48.2626838684082,5.212090492248535,-3945.47705078125,6.947134971618652,4.999999873689376e-05
48.935882568359375,5.420210838317871,-3142.661865234375,6.995418548583984,44.199771881103516,4.945286750793457,-22805.130859375,6.648290634155273,4.999999873689376e-05
47.517356872558594,5.324918270111084,-11981.3330078125,6.893283367156982,45.95426940917969,5.14201021194458,-18351.962890625,6.778957843780518,4.999999873689376e-05
45.479705810546875,5.2151923179626465,-69997.9453125,6.743864059448242,44.665653228759766,4.992042541503906,-27112.71484375,6.683236598968506,4.999999873689376e-05
44.18457794189453,5.171087741851807,-19339.208984375,6.647148132324219,46.11842346191406,5.080750465393066,-7139.82275390625,6.791054725646973,4.999999873689376e-05
41.97768020629883,5.045896053314209,-7165.1259765625,6.479018688201904,43.62057113647461,4.942561149597168,-23403.169921875,6.604587078094482,4.999999873689376e-05
40.808780670166016,4.977124214172363,-3027.61083984375,6.388175010681152,43.9339714050293,4.955032825469971,-47168.75,6.628270626068115,4.999999873689376e-05
39.52838897705078,4.904394626617432,-5937.6767578125,6.287160396575928,47.656700134277344,5.191734790802002,-17845.275390625,6.903383255004883,4.999999873689376e-05
34.85004806518555,4.6045708656311035,-25263.53515625,5.903392791748047,45.630882263183594,4.987455368041992,-15933.68359375,6.755063533782959,2.499999936844688e-05
32.802154541015625,4.481740474700928,-2464.425048828125,5.727316379547119,44.4100456237793,4.962982177734375,-40783.109375,6.66408634185791,2.499999936844688e-05
