epoch,loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse
0,228.39817810058594,11.508218765258789,-35.826210021972656,15.015308380126953,104.79876708984375,7.885397911071777,-19.86343765258789,10.109969139099121
1,163.61509704589844,9.952372550964355,-22.20298957824707,12.700540542602539,87.10921478271484,7.270383358001709,-22.412738800048828,9.222618103027344
2,138.31390380859375,9.205347061157227,-23.08325958251953,11.683638572692871,78.58145141601562,6.98734188079834,-20.02461051940918,8.774637222290039
3,129.908935546875,8.92515754699707,-25.936431884765625,11.334166526794434,75.60160827636719,6.589505672454834,-16.083248138427734,8.618605613708496
4,123.54788970947266,8.648552894592285,-21.0089111328125,11.057936668395996,82.98528289794922,7.360659599304199,-24.657379150390625,9.043607711791992
5,111.43705749511719,8.215774536132812,-22.16748046875,10.501834869384766,64.94086456298828,6.2374420166015625,-19.040794372558594,7.990144729614258
6,113.11372375488281,8.326371192932129,-22.653730392456055,10.584919929504395,68.65363311767578,6.189228057861328,-13.570099830627441,8.219840049743652
7,102.94331359863281,7.896956443786621,-20.047073364257812,10.093620300292969,57.218048095703125,5.655378818511963,-15.036648750305176,7.494389533996582
8,102.02523040771484,7.916336536407471,-19.94902229309082,10.047191619873047,55.72113800048828,5.537036895751953,-14.888946533203125,7.391162395477295
9,98.72663879394531,7.79209566116333,-21.033222198486328,9.881237030029297,84.44608306884766,7.164070129394531,-31.8311824798584,9.129410743713379
10,81.64242553710938,6.989965438842773,-18.580402374267578,8.976391792297363,54.979705810546875,5.590588092803955,-17.204635620117188,7.34489631652832
11,78.81527709960938,6.87563419342041,-19.102380752563477,8.82087230682373,78.45060729980469,6.821645259857178,-13.665568351745605,8.801507949829102
12,75.38548278808594,6.688513278961182,-21.59010124206543,8.62649154663086,56.46757507324219,5.76319694519043,-18.132143020629883,7.450979232788086
13,74.22415161132812,6.646094799041748,-24.978519439697266,8.559943199157715,52.45477294921875,5.363734722137451,-11.517276763916016,7.174321174621582
14,71.07612609863281,6.482120037078857,-15.229233741760254,8.373396873474121,65.36453247070312,6.435324192047119,-20.763439178466797,8.025579452514648
15,66.93640899658203,6.320684432983398,-16.7855224609375,8.123147964477539,91.39396667480469,7.607802391052246,-17.0200252532959,9.510442733764648
16,66.2348861694336,6.297726154327393,-14.368361473083496,8.079886436462402,53.04484939575195,5.452791213989258,-14.543440818786621,7.2160773277282715
17,62.592002868652344,6.123674392700195,-15.460979461669922,7.8505425453186035,54.36271667480469,5.727791786193848,-16.04798126220703,7.308867931365967
18,61.68202209472656,6.084881782531738,-18.53231430053711,7.7934746742248535,57.93963623046875,5.75044584274292,-14.34637451171875,7.549312114715576
19,59.967411041259766,5.992119789123535,-16.085710525512695,7.6824798583984375,54.38578414916992,5.524825096130371,-14.606046676635742,7.310179710388184
20,52.93102264404297,5.602298259735107,-13.813512802124023,7.210740566253662,51.1041145324707,5.408910274505615,-16.217498779296875,7.083418369293213
21,50.86268615722656,5.488275051116943,-14.159409523010254,7.066717624664307,50.640098571777344,5.317378997802734,-14.987060546875,7.05121374130249
22,49.12166976928711,5.347185134887695,-13.950247764587402,6.942900657653809,50.54887390136719,5.381682395935059,-15.441900253295898,7.04506254196167
23,47.35110092163086,5.296135902404785,-28.13019371032715,6.812136173248291,50.85084533691406,5.365788459777832,-15.707863807678223,7.063899040222168
24,45.55750274658203,5.187431335449219,-12.96121883392334,6.679523944854736,50.87034606933594,5.342644691467285,-14.492488861083984,7.066617488861084
25,44.34502410888672,5.112170219421387,-14.13191032409668,6.58900785446167,51.10075759887695,5.400636196136475,-15.65859603881836,7.0832109451293945
26,43.53509521484375,5.081509590148926,-12.862302780151367,6.527323246002197,52.39402770996094,5.435159206390381,-15.43589973449707,7.173885345458984
27,41.26814270019531,4.960243225097656,-12.513598442077637,6.351193904876709,51.64086151123047,5.423562049865723,-15.383265495300293,7.121243476867676
28,40.6960334777832,4.920170783996582,-12.60001277923584,6.305168628692627,58.53094482421875,5.880130767822266,-19.629989624023438,7.587897300720215
29,39.98407745361328,4.887856960296631,-12.667765617370605,6.24787712097168,53.035648345947266,5.4696149826049805,-14.194695472717285,7.217227935791016
30,35.3303108215332,4.586001873016357,-12.733235359191895,5.864009857177734,54.310062408447266,5.568375110626221,-14.519561767578125,7.305325984954834
31,32.90733337402344,4.360721111297607,-13.263738632202148,5.653968811035156,52.87629318237305,5.497130393981934,-14.189301490783691,7.2067413330078125
32,32.44436264038086,4.356693267822266,-13.222960472106934,5.613112449645996,55.46240997314453,5.6819868087768555,-15.282869338989258,7.38425350189209
33,30.703947067260742,4.262538433074951,-13.824484825134277,5.456028461456299,53.96931457519531,5.583608150482178,-15.478965759277344,7.282458305358887
34,30.732393264770508,4.243042945861816,-11.269943237304688,5.4586968421936035,55.50869369506836,5.610114097595215,-13.274949073791504,7.387371063232422
35,30.933250427246094,4.292195796966553,-11.900423049926758,5.4770894050598145,53.78045654296875,5.563227653503418,-14.878847122192383,7.269445896148682
36,28.998258590698242,4.138523578643799,-15.575674057006836,5.297311305999756,55.54688262939453,5.617088317871094,-13.429593086242676,7.389525413513184
37,28.2301025390625,4.078456401824951,-11.282161712646484,5.223988056182861,53.14480972290039,5.538017272949219,-14.465056419372559,7.225284576416016
38,28.64679718017578,4.1167168617248535,-11.81085205078125,5.263744831085205,55.47224426269531,5.653036594390869,-15.816598892211914,7.384631156921387
39,27.380725860595703,4.026524543762207,-12.635150909423828,5.142061710357666,53.87855911254883,5.560254096984863,-13.562294006347656,7.275872707366943
40,25.202457427978516,3.8593826293945312,-11.601774215698242,4.925753116607666,54.588375091552734,5.616641521453857,-14.534130096435547,7.324582099914551
41,24.719057083129883,3.802529811859131,-11.969295501708984,4.876519680023193,52.88395309448242,5.530692100524902,-13.876662254333496,7.207312107086182
42,24.26854705810547,3.766529083251953,-10.540616035461426,4.830135345458984,53.88233184814453,5.573306083679199,-14.063324928283691,7.276305675506592
