loss,mae,r2_score,rmse,val_loss,val_mae,val_r2_score,val_rmse,learning_rate
192.63803100585938,10.259980201721191,-802695.25,13.879409790039062,175.52578735351562,10.717092514038086,-535363.8125,13.248614311218262,0.0010000000474974513
157.61279296875,9.463203430175781,-160213.171875,12.554393768310547,222.37599182128906,10.418000221252441,-10870.8828125,14.912276268005371,0.0010000000474974513
147.30946350097656,9.151460647583008,-133856.125,12.137110710144043,168.2222137451172,11.041975975036621,-932526.25,12.970050811767578,0.0010000000474974513
131.0944366455078,8.738988876342773,-2280799.25,11.449647903442383,279.4413146972656,13.00869369506836,-263893.96875,16.71649932861328,0.0010000000474974513
125.77246856689453,8.541925430297852,-2773.117919921875,11.214832305908203,145.66615295410156,8.613300323486328,-23558.162109375,12.069223403930664,0.0010000000474974513
123.74860382080078,8.534733772277832,-111129.5078125,11.124235153198242,114.42620849609375,8.134212493896484,-200271.75,10.69701862335205,0.0010000000474974513
121.78003692626953,8.43193244934082,-53736.21484375,11.035399436950684,164.62864685058594,10.968376159667969,-886642.1875,12.830769538879395,0.0010000000474974513
119.89630126953125,8.378780364990234,-39573.5234375,10.949716567993164,464.4037170410156,19.531356811523438,-3349112.25,21.55002784729004,0.0010000000474974513
118.52137756347656,8.314640045166016,-32039.5546875,10.886752128601074,121.20580291748047,7.926245212554932,-30593.330078125,11.009350776672363,0.0010000000474974513
116.93216705322266,8.278801918029785,-39256.25,10.813517570495605,110.83118438720703,8.061403274536133,-160876.234375,10.527639389038086,0.0010000000474974513
112.39520263671875,8.059298515319824,-35986.046875,10.601659774780273,122.73822021484375,9.00771427154541,-366245.09375,11.078727722167969,0.0005000000237487257
111.70851135253906,8.045957565307617,-123066.90625,10.56922435760498,128.5010528564453,8.182304382324219,-27463.123046875,11.335829734802246,0.0005000000237487257
110.48041534423828,8.00336742401123,-260777.484375,10.510966300964355,109.06098175048828,8.126179695129395,-127266.8671875,10.443225860595703,0.0005000000237487257
109.8042984008789,7.978822708129883,-73921.8203125,10.478754997253418,106.6717529296875,7.932997226715088,-108578.2734375,10.328201293945312,0.0005000000237487257
109.34034729003906,7.956707954406738,-79076.140625,10.45659351348877,197.1649169921875,12.069746971130371,-867943.5,14.041542053222656,0.0005000000237487257
109.22190856933594,7.928442001342773,-119516.53125,10.450928688049316,127.06609344482422,9.22631549835205,-341398.09375,11.272359848022461,0.0005000000237487257
108.57523345947266,7.9295196533203125,-545380.875,10.419943809509277,288.11614990234375,15.058463096618652,-1521660.375,16.973983764648438,0.0005000000237487257
107.10462951660156,7.889641284942627,-305706.90625,10.349136352539062,115.25542449951172,8.661365509033203,-235323.703125,10.73570728302002,0.0005000000237487257
106.96174621582031,7.875242233276367,-129239.8671875,10.342230796813965,188.33767700195312,10.458771705627441,-263853.8125,13.723617553710938,0.0005000000237487257
106.79052734375,7.869410514831543,-1133792.5,10.33395004272461,290.29241943359375,15.13990592956543,-1451352.75,17.0379695892334,0.0005000000237487257
102.91053771972656,7.706838130950928,-106553.375,10.14448356628418,115.73755645751953,7.8178629875183105,-39004.28125,10.758138656616211,0.0002500000118743628
103.1988296508789,7.717605113983154,-1326060.125,10.158681869506836,139.06158447265625,8.656039237976074,-122277.71875,11.792437553405762,0.0002500000118743628
